Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34
http://allrecipes.com/recipe/amaretto-brownies/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/00/87/61/876147.jpg,Amaretto Brownies,277,"chocolate,liqueur,almond,butter,sugar,salt,vanilla,egg,butter,flour",24,2.4g,40.7g,1g,32.9g,11.8g,7.1g,136.1mg,5,1726.519047,72,3.33619256,56.5762655,1.390080234,45.73363968,16.40294676,9.869569658,189.1899198,0.345694,0.480542396,1612.136654,E,10,Labels_MMCIS/Dessert-1-Amaretto Brownies.jpeg,0,0,images/good_images/Dessert-1-Amaretto Brownies-good.jpg,images/bad_images/Dessert-1-Amaretto Brownies-bad.jpg
http://allrecipes.com/recipe/amazing-gluten-free-layer-bars/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/00/27/56/275654.jpg,Amazing Gluten-Free Layer Bars,185,"coconut,butterscotch,chocolate,peanuts,almond,milk",30,3.6g,19.7g,1.8g,16.6g,10.9g,5.5g,42.6mg,6,1206.35,40,8.952625689,48.99075724,4.476312845,41.28155179,27.10656111,13.67762258,105.939404,0.108204,0.269086086,1926.20218,E,10,Labels_MMCIS/Dessert-2-Amazing Gluten-Free Layer Bars.jpeg,4,11,images/good_images/Dessert-2-Amazing Gluten-Free Layer Bars-good.jpg,images/bad_images/Dessert-2-Amazing Gluten-Free Layer Bars-bad.jpg
http://allrecipes.com/recipe/apple-cranberry-crisp-2/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/00/74/88/748833.jpg,Apple-Cranberry Crisp,269,"flour,pecan,butter,sugar,oat,nutmeg,cinnamon,cranberries,apple",8,2.2g,43.3g,4.4g,32.2g,11.5g,4.3g,46.5mg,5,1346.11666,168,1.307464689,25.73328228,2.614929378,19.13652863,6.83447451,2.555499165,27.6350491,0.11811,0.070193025,669.3322999,C,7,Labels_MMCIS/Dessert-3-Apple-Cranberry Crisp.jpeg,4.5625,48,images/good_images/Dessert-3-Apple-Cranberry Crisp-good.jpg,images/bad_images/Dessert-3-Apple-Cranberry Crisp-bad.jpg
http://allrecipes.com/recipe/apricot-and-peach-fried-pies/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/00/45/18/451888.jpg,Apricot and Peach Fried Pies,280,"shortening,milk,flour,salt,vegetable oil,apricot,peach,sugar",18,3.6g,34.8g,1.3g,13.1g,14.4g,3.4g,266.4mg,5,2654,147,2.441597589,23.60211002,0.881688018,8.884702336,9.766390354,2.305953278,180.6782216,0.676656,0.458922683,795.0818387,C,8,Labels_MMCIS/Dessert-4-Apricot and Peach Fried Pies.jpeg,4.3,10,images/good_images/Dessert-4-Apricot and Peach Fried Pies-good.jpg,images/bad_images/Dessert-4-Apricot and Peach Fried Pies-bad.jpg
http://allrecipes.com/recipe/apricot-bars-i/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/00/43/01/430196.jpg,Apricot Bars I,251,"apricot,walnut,sugar,vanilla,egg,butter,flour",18,2.3g,32.4g,0.6g,20.4g,13g,6.9g,76.5mg,6,1078.033333,60,3.840326522,54.09851274,1.00182431,34.06202654,21.70619338,11.52097957,127.7325995,0.19431,0.324440803,1754.673239,E,11,Labels_MMCIS/Dessert-5-Apricot Bars I.jpeg,4.75,4,images/good_images/Dessert-5-Apricot Bars I-good.jpg,images/bad_images/Dessert-5-Apricot Bars I-bad.jpg
http://allrecipes.com/recipe/baked-apples/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/00/01/19/11901.jpg,Baked Apples,270,"butter,apple,sugar,cinnamon",4,0.6g,45g,3.2g,40.9g,11.5g,7.3g,91mg,5,723.4,181,0.331766657,24.88249931,1.769422173,22.61542715,6.358860934,4.036494332,50.31794305,0.23114,0.127807575,625.0682886,C,8,Labels_MMCIS/Dessert-6-Baked Apples.jpeg,4.262295082,61,images/good_images/Dessert-6-Baked Apples-good.jpg,images/bad_images/Dessert-6-Baked Apples-bad.jpg
http://allrecipes.com/recipe/banana-mango-berry-fluff/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/02/26/86/2268676.jpg,Banana-Mango-Berry Fluff,192,"cream,vanilla,mango,banana,blueberries",8,1.6g,23.6g,2.8g,15.3g,11.4g,6.9g,13mg,5,1237.133333,155,1.034649998,15.26108746,1.810637496,9.893840602,7.371881233,4.461928115,8.40653123,0.03302,0.021352589,519.8247132,C,7,Labels_MMCIS/Dessert-7-Banana-Mango-Berry Fluff.jpeg,5,1,images/good_images/Dessert-7-Banana-Mango-Berry Fluff-good.jpg,images/bad_images/Dessert-7-Banana-Mango-Berry Fluff-bad.jpg
http://allrecipes.com/recipe/banana-pudding-poke-cake/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/02/25/12/2251284.jpg,Banana Pudding Poke Cake,371,"vegetable oil,egg,milk,banana,vanilla",16,4.3g,49.3g,0.6g,28.1g,17.9g,5.9g,459.9mg,5,2101,131,3.274631128,37.54402665,0.456925274,21.39933365,13.631604,4.493098525,350.2332223,1.168146,0.889592385,1182.905512,D,8,Labels_MMCIS/Dessert-8-Banana Pudding Poke Cake.jpeg,4.333333333,3,images/good_images/Dessert-8-Banana Pudding Poke Cake-good.jpg,images/bad_images/Dessert-8-Banana Pudding Poke Cake-bad.jpg
http://allrecipes.com/recipe/best-ever-rugelach/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/01/10/56/1105601.jpg,Best Ever Rugelach,95,"egg,pecan,cinnamon,cottage cheese,raisins,orange marmalade,flour,butter,sugar",48,1.5g,8.6g,0.4g,3.9g,6.3g,3.3g,55.8mg,6,1145.295,24,6.286589918,36.04311553,1.676423978,16.34513379,26.40367766,13.83049782,233.8611449,0.141732,0.594007308,1666.977329,D,10,Labels_MMCIS/Dessert-9-Best Ever Rugelach.jpeg,4.666666667,3,images/good_images/Dessert-9-Best Ever Rugelach-good.jpg,images/bad_images/Dessert-9-Best Ever Rugelach-bad.jpg
http://allrecipes.com/recipe/boston-cream-cake/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/00/37/37/373726.jpg,Boston Cream Cake,458,"vanilla,chocolate ",10,2.8g,82.6g,0.9g,59.5g,14.2g,3.5g,626mg,5,1119,112,2.502234138,73.81590706,0.804289544,53.17247542,12.6899017,3.127792672,559.4280608,1.59004,1.420947274,1713.632172,E,9,Labels_MMCIS/Dessert-10-Boston Cream Cake.jpeg,4,11,images/good_images/Dessert-10-Boston Cream Cake-good.jpg,images/bad_images/Dessert-10-Boston Cream Cake-bad.jpg
http://allrecipes.com/recipe/bread-pudding-with-whiskey-sauce-2/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/00/33/82/338270.jpg,Bread Pudding with Whiskey Sauce,603,"cream,whiskey,egg,butter,sugar,pecan,bread,milk,vanilla",8,12.4g,56.8g,2.7g,24.8g,34.9g,15.9g,531.1mg,5,1774.89546,222,5.589061566,25.60150782,1.216973083,11.17812313,15.73050393,7.166619267,239.3831127,1.348994,0.608033106,1137.933115,D,9,Labels_MMCIS/Dessert-11-Bread Pudding with Whiskey Sauce.jpeg,4.625,8,images/good_images/Dessert-11-Bread Pudding with Whiskey Sauce-good.jpg,images/bad_images/Dessert-11-Bread Pudding with Whiskey Sauce-bad.jpg
http://allrecipes.com/recipe/brownies-i/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/00/42/82/428252.jpg,Brownies I,393,"chocolate,walnut,salt,flour,egg,sugar,butter",12,6.1g,48.4g,3g,33.7g,22.5g,11.8g,334.1mg,6,1144.6834,95,6.394781299,50.73892047,3.14497441,35.32854587,23.58730807,12.37023268,350.2453167,0.848614,0.889623105,1724.92663,E,11,Labels_MMCIS/Dessert-12-Brownies I.jpeg,3.833333333,6,images/good_images/Dessert-12-Brownies I-good.jpg,images/bad_images/Dessert-12-Brownies I-bad.jpg
http://allrecipes.com/recipe/butterscotch-candy/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/02/08/15/2081527.jpg,Butterscotch Candy,30,"sugar,butter,vinegar,salt,vanilla",40,0g,5.2g,0g,5.2g,1.2g,0.7g,8.9mg,5,398.989357,10,0,52.13171639,0,52.13171639,12.03039609,7.017731052,89.22543766,0.022606,0.226632612,1259.221559,E,9,Labels_MMCIS/Dessert-13-Butterscotch Candy.jpeg,5,1,images/good_images/Dessert-13-Butterscotch Candy-good.jpg,images/bad_images/Dessert-13-Butterscotch Candy-bad.jpg
http://allrecipes.com/recipe/butterscotch-fudge/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/00/02/74/27427.jpg,Butterscotch Fudge,161,"chocolate,milk,butterscotch,rum,butter",24,1.7g,20.7g,0g,20.7g,7.3g,5.4g,41.1mg,6,862.4,36,4.730983302,57.60667904,0,57.60667904,20.31539889,15.02782931,114.3784787,0.104394,0.290521336,1875.903896,E,10,Labels_MMCIS/Dessert-14-Butterscotch Fudge.jpeg,3.9,10,images/good_images/Dessert-14-Butterscotch Fudge-good.jpg,images/bad_images/Dessert-14-Butterscotch Fudge-bad.jpg
http://allrecipes.com/recipe/cape-breton-blueberry-grunt/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/00/41/40/414005.jpg,Cape Breton Blueberry Grunt,418,"blueberries,salt,sugar,shortening,egg,milk,flour",6,6g,86.7g,2.6g,59.2g,6.3g,1.9g,190.8mg,5,1245.7,208,2.889941398,41.75965321,1.252307939,28.51408846,3.034438468,0.915148109,91.90013647,0.484632,0.233426347,842.9392631,C,7,Labels_MMCIS/Dessert-15-Cape Breton Blueberry Grunt.jpeg,4.461538462,13,images/good_images/Dessert-15-Cape Breton Blueberry Grunt-good.jpg,images/bad_images/Dessert-15-Cape Breton Blueberry Grunt-bad.jpg
http://allrecipes.com/recipe/caramel-sea-salt-dark-chocolate-coins/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/01/84/54/1845467.jpg,Caramel Sea Salt Dark Chocolate Coins,49,"chocolate,sugar,cream,salt,cocoa",24,0.5g,4.9g,0.5g,3.9g,3.2g,1g,14.7mg,6,248.5,10,4.828973843,47.32394366,4.828973843,37.66599598,30.9054326,9.657947686,141.971831,0.037338,0.360608451,1981.358873,D,11,Labels_MMCIS/Dessert-16-Caramel Sea Salt Dark Chocolate Coins.jpeg,4.857142857,7,images/good_images/Dessert-16-Caramel Sea Salt Dark Chocolate Coins-good.jpg,images/bad_images/Dessert-16-Caramel Sea Salt Dark Chocolate Coins-bad.jpg
http://allrecipes.com/recipe/carolyns-oh-so-easy-cherry-cobbler/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/00/24/12/241246.jpg,Carolyn's Oh-So-Easy Cherry Cobbler,231,"milk,sugar,buttermilk,cherry",6,2.9g,55g,0.8g,40.4g,0.7g,0.3g,398mg,4,862,144,2.018561485,38.28306265,0.556844548,28.12064965,0.487238979,0.208816705,277.0301624,1.01092,0.703656613,673.1908121,C,7,Labels_MMCIS/Dessert-17-Carolyn^s Oh-So-Easy Cherry Cobbler.jpeg,4.538461538,13,images/good_images/Dessert-17-Carolyn's Oh-So-Easy Cherry Cobbler-good.jpg,images/bad_images/Dessert-17-Carolyn's Oh-So-Easy Cherry Cobbler-bad.jpg
http://allrecipes.com/recipe/chef-johns-chocolate-lava-cake/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/00/96/74/967492.jpg,Chef John's Chocolate Lava Cake,394,"butter,egg,cocoa,sugar,flour,salt,vanilla,chocolate",4,6.9g,32g,1g,9.7g,28.7g,16.4g,207.4mg,6,387.0812597,97,7.130285775,33.067992,1.03337475,10.02373508,29.65785533,16.9473459,214.3219232,0.526796,0.544377685,1704.654161,D,10,Labels_MMCIS/Dessert-18-Chef John^s Chocolate Lava Cake.jpeg,4.4,30,images/good_images/Dessert-18-Chef John's Chocolate Lava Cake-good.jpg,images/bad_images/Dessert-18-Chef John's Chocolate Lava Cake-bad.jpg
http://allrecipes.com/recipe/chewy-gingersnaps/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/01/06/72/1067286.jpg,Chewy Gingersnaps,258,"egg,butter,flour,sugar,molasses,soda,lemon,salt,cloves,ginger,cinnamon",18,3.4g,37.2g,0.9g,14.6g,10.8g,6.6g,146.9mg,5,1101.0332,61,5.558415496,60.81560483,1.471345278,23.86849007,17.65614334,10.78986537,240.156246,0.373126,0.609996865,1765.932144,E,11,Labels_MMCIS/Dessert-19-Chewy Gingersnaps.jpeg,5,1,images/good_images/Dessert-19-Chewy Gingersnaps-good.jpg,images/bad_images/Dessert-19-Chewy Gingersnaps-bad.jpg
http://allrecipes.com/recipe/chinese-five-spice-oatmeal-raisin-cookies/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/01/80/01/1800125.jpg,Chinese Five-Spice Oatmeal Raisin Cookies,129,"salt,cinnamon,coconut,walnut,flour,oat,vanilla,egg,sugar,butter,raisins",48,1.7g,17.6g,0.8g,11.1g,6.2g,2.9g,68.8mg,6,1445.6,30,5.644714997,58.43940232,2.656336469,36.85666851,20.58660764,9.629219701,228.4449364,0.174752,0.580250138,1793.349862,E,11,Labels_MMCIS/Dessert-20-Chinese Five-Spice Oatmeal Raisin Cookies.jpeg,0,0,images/good_images/Dessert-20-Chinese Five-Spice Oatmeal Raisin Cookies-good.jpg,images/bad_images/Dessert-20-Chinese Five-Spice Oatmeal Raisin Cookies-bad.jpg
http://allrecipes.com/recipe/chocolate-black-tea-cake/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/01/15/58/1155811.jpg,Chocolate Black Tea Cake,421,"egg,hazelnuts,cocoa,bread crumbs,black tea,sugar,butter,flour",12,6.7g,49.3g,2.4g,28.6g,23.5g,10.9g,281.6mg,5,1441.2506,120,5.578488571,41.04768456,1.998264563,23.81265271,19.56634051,9.075451556,234.463042,0.715264,0.595536127,1467.594435,D,11,Labels_MMCIS/Dessert-21-Chocolate Black Tea Cake.jpeg,3.857142857,7,images/good_images/Dessert-21-Chocolate Black Tea Cake-good.jpg,images/bad_images/Dessert-21-Chocolate Black Tea Cake-bad.jpg
http://allrecipes.com/recipe/chocolate-chip-cookies-gluten-free/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/00/44/63/446340.jpg,Chocolate Chip Cookies (Gluten Free),288,"vanilla,butter,sugar,soda,egg ,salt,chocolate",36,1g,21.8g,0.6g,14.2g,6.7g,4.1g,201.8mg,5,1232.6,34,2.920655525,63.67029044,1.752393315,41.47330845,19.56839202,11.97468765,589.3882849,0.512572,1.497046244,3521.721759,E,11,Labels_MMCIS/Dessert-22-Chocolate Chip Cookies (Gluten Free).jpeg,4.393939394,33,images/good_images/Dessert-22-Chocolate Chip Cookies (Gluten Free)-good.jpg,images/bad_images/Dessert-22-Chocolate Chip Cookies (Gluten Free)-bad.jpg
http://allrecipes.com/recipe/chocolate-oat-squares/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/00/10/13/101328.jpg,Chocolate Oat Squares,199,"butter,chocolate,salt,walnut,vanilla,milk,flour,oat,soda,egg,sugar",48,3.1g,27.2g,1.3g,17.4g,9.4g,4.7g,146.7mg,5,2267.333334,47,6.562775652,57.58306379,2.752131725,36.83622463,19.9000294,9.950014699,310.5674801,0.372618,0.788841399,1763.847997,E,11,Labels_MMCIS/Dessert-23-Chocolate Oat Squares.jpeg,4.833333333,6,images/good_images/Dessert-23-Chocolate Oat Squares-good.jpg,images/bad_images/Dessert-23-Chocolate Oat Squares-bad.jpg
http://allrecipes.com/recipe/cookie-mix-in-a-jar-ii/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/00/16/26/162692.jpg,Cookie Mix in a Jar II,74,"flour,soda,oat,chocolate,sugar,walnut",36,1.2g,12.8g,0.7g,7.7g,2.3g,0.7g,26.6mg,5,627.35,17,6.886108233,73.45182115,4.016896469,44.18586116,13.19837411,4.016896469,152.6420658,0.067564,0.387710847,1777.89674,D,9,Labels_MMCIS/Dessert-24-Cookie Mix in a Jar II.jpeg,4.5,4,images/good_images/Dessert-24-Cookie Mix in a Jar II-good.jpg,images/bad_images/Dessert-24-Cookie Mix in a Jar II-bad.jpg
http://allrecipes.com/recipe/cookie-mix-in-a-jar-vi/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/00/03/07/30749.jpg,Cookie Mix in a Jar VI,207,"salt,sugar,cocoa,pecan,chocolate,flour,soda",15,2.6g,37.5g,1.9g,24.1g,6.6g,2.5g,160.2mg,5,750.45,50,5.196881871,74.95502698,3.797721367,48.17109734,13.19208475,4.997001799,320.2078753,0.406908,0.813328003,1732.295823,D,9,Labels_MMCIS/Dessert-25-Cookie Mix in a Jar VI.jpeg,3,2,images/good_images/Dessert-25-Cookie Mix in a Jar VI-good.jpg,images/bad_images/Dessert-25-Cookie Mix in a Jar VI-bad.jpg
http://allrecipes.com/recipe/cookie-pie/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/01/80/28/1802852.jpg,Cookie Pie,473,"chocolate,sprinkles,topping",8,4g,57.3g,1.5g,36.8g,26.4g,14.9g,347.4mg,6,959,120,3.336809176,47.79979145,1.251303441,30.69864442,22.02294056,12.42961418,289.801877,0.882396,0.736096767,1652.017852,E,11,Labels_MMCIS/Dessert-26-Cookie Pie.jpeg,0,0,images/good_images/Dessert-26-Cookie Pie-good.jpg,images/bad_images/Dessert-26-Cookie Pie-bad.jpg
http://allrecipes.com/recipe/crumbly-blackberry-cobbler/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/01/32/88/1328800.jpg,Crumbly Blackberry Cobbler,247,"cornstarch,butter,salt,pumpkin pie,sugar,vanilla,blackberries,cornflakes,flour,oat",12,2.4g,42.1g,3.1g,25.7g,8.3g,4.9g,173.9mg,5,1287.336663,107,2.23717702,39.24381357,2.889686985,23.95643726,7.736903862,4.56756975,162.1021183,0.441706,0.41173938,963.9805621,C,9,Labels_MMCIS/Dessert-27-Crumbly Blackberry Cobbler.jpeg,0,0,images/good_images/Dessert-27-Crumbly Blackberry Cobbler-good.jpg,images/bad_images/Dessert-27-Crumbly Blackberry Cobbler-bad.jpg
http://allrecipes.com/recipe/crustless-cranberry-pie/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/00/02/62/26218.jpg?fix=16,Crustless Cranberry Pie,335,"sugar,almond,egg,butter,flour,salt,cranberries,walnut",8,4.5g,41.4g,2.2g,26.4g,17.7g,8.2g,172.9mg,5,823.104167,103,4.373687006,40.23792046,2.138246981,25.65896377,17.20316889,7.969829656,168.0467741,0.439166,0.426838806,1363.208261,D,10,Labels_MMCIS/Dessert-28-Crustless Cranberry Pie.jpeg,4.678832117,274,images/good_images/Dessert-28-Crustless Cranberry Pie-good.jpg,images/bad_images/Dessert-28-Crustless Cranberry Pie-bad.jpg
http://allrecipes.com/recipe/danish-oatmeal-cookies/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/00/99/41/994138.jpg,Danish Oatmeal Cookies,61,"butter,sugar,pecan,vanilla,oatmeal,salt,soda,flour",60,0.6g,5g,0.4g,2.3g,4.5g,2.1g,42.1mg,6,687.267548,11,5.238134713,43.6511226,3.492089808,20.0795164,39.28601034,18.33347149,367.5424523,0.106934,0.933557829,2229.653945,E,10,Labels_MMCIS/Dessert-29-Danish Oatmeal Cookies.jpeg,4.736842105,19,images/good_images/Dessert-29-Danish Oatmeal Cookies-good.jpg,images/bad_images/Dessert-29-Danish Oatmeal Cookies-bad.jpg
http://allrecipes.com/recipe/danish-pastry-apple-bars-i/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/01/00/08/1000818.jpg,Danish Pastry Apple Bars I,131,"cornflakes,apple,salt,sugar,cinnamon,egg,flour,shortening,egg,milk",32,1.5g,16.6g,1g,7.5g,6.8g,1.7g,83mg,5,1745.79996,55,2.7494559,30.42731196,1.8329706,13.7472795,12.46420008,3.11605002,152.1365598,0.21082,0.386426862,1005.330851,C,8,Labels_MMCIS/Dessert-30-Danish Pastry Apple Bars I.jpeg,5,4,images/good_images/Dessert-30-Danish Pastry Apple Bars I-good.jpg,images/bad_images/Dessert-30-Danish Pastry Apple Bars I-bad.jpg
http://allrecipes.com/recipe/easy-chocolate-truffles/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/00/93/28/932808.jpg,Easy Chocolate Truffles,78,"chocolate,butter,milk,chocolate",48,1.3g,7.8g,0.7g,6.8g,5.4g,3.3g,11.2mg,6,841.6,18,7.414448669,44.48669202,3.992395437,38.78326996,30.79847909,18.82129278,63.878327,0.028448,0.162250951,1862.568821,E,10,Labels_MMCIS/Dessert-31-Easy Chocolate Truffles.jpeg,3.666666667,6,images/good_images/Dessert-31-Easy Chocolate Truffles-good.jpg,images/bad_images/Dessert-31-Easy Chocolate Truffles-bad.jpg
http://allrecipes.com/recipe/emilys-famous-tiramisu/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/00/42/84/428403.jpg,Emily's Famous Tiramisu,558,"sugar,rum,egg,chocolate,vanilla,cream,topping,mascarpone cheese,coffee,flour",12,6.2g,70.2g,0.6g,60.3g,27g,15.3g,55.7mg,5,2309.371816,192,3.221655321,36.47745219,0.311773096,31.33319611,14.0297893,7.950213938,28.94293571,0.141478,0.073515057,1213.958385,D,9,Labels_MMCIS/Dessert-32-Emily^s Famous Tiramisu.jpeg,4.678571429,28,images/good_images/Dessert-32-Emily's Famous Tiramisu-good.jpg,images/bad_images/Dessert-32-Emily's Famous Tiramisu-bad.jpg
http://allrecipes.com/recipe/french-quarter-bread-pudding/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/00/06/69/66916.jpg,French Quarter Bread Pudding,505,"sugar,nutmeg,cinnamon,milk,cream,egg,raisins,vanilla,butter,bread,pecan",8,11.9g,63.6g,2.2g,28.8g,23.6g,11.3g,420.3mg,5,1556.233333,195,6.117334591,32.69432605,1.130935807,14.80497783,12.13185684,5.808897553,216.0601453,1.067562,0.548792769,1086.898195,D,9,Labels_MMCIS/Dessert-33-French Quarter Bread Pudding.jpeg,4.416666667,12,images/good_images/Dessert-33-French Quarter Bread Pudding-good.jpg,images/bad_images/Dessert-33-French Quarter Bread Pudding-bad.jpg
http://allrecipes.com/recipe/german-chocolate-cake-iii/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/00/12/52/125222.jpg,German Chocolate Cake III,735,"egg,salt,soda,flour,buttermilk,vanilla,sugar,milk,butter,coconut,pecan,vanilla,shortening,chocolate",12,9.1g,88.3g,2.9g,62.7g,40.6g,21.7g,457.9mg,5,2514.491015,210,4.34282721,42.13974095,1.383977902,29.92255671,19.37569063,10.35597258,218.5253384,1.163066,0.55505436,1468.590493,E,11,Labels_MMCIS/Dessert-34-German Chocolate Cake III.jpeg,4.652173913,161,images/good_images/Dessert-34-German Chocolate Cake III-good.jpg,images/bad_images/Dessert-34-German Chocolate Cake III-bad.jpg
http://allrecipes.com/recipe/ginger-creams/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/01/11/09/1110988.jpg,Ginger Creams,127,"flour,molasses,cinnamon,shortening,sugar,egg,salt,cloves,nutmeg,ginger,soda,cream,vanilla,salt",24,1.4g,22.6g,0.3g,13.1g,3.5g,1g,105.1mg,5,913.012427,38,3.680125156,59.40773466,0.788598248,34.43545681,9.200312889,2.628660825,276.2722528,0.266954,0.701731522,1397.720997,D,9,Labels_MMCIS/Dessert-35-Ginger Creams.jpeg,4.666666667,3,images/good_images/Dessert-35-Ginger Creams-good.jpg,images/bad_images/Dessert-35-Ginger Creams-bad.jpg
http://allrecipes.com/recipe/grandma-grippins-brown-pudding/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/00/64/81/648163.jpg,Grandma Grippin's Brown Pudding,461,"sugar,margarine,flour,cinnamon,milk",10,3.2g,83.5g,0.9g,63.5g,13.7g,2.5g,244.6mg,5,2135.516814,214,1.49846631,39.10060527,0.42144365,29.73519084,6.415308889,1.170676805,114.5390186,0.621284,0.290929107,903.8162506,C,7,Labels_MMCIS/Dessert-36-Grandma Grippin^s Brown Pudding.jpeg,3.777777778,9,images/good_images/Dessert-36-Grandma Grippin's Brown Pudding-good.jpg,images/bad_images/Dessert-36-Grandma Grippin's Brown Pudding-bad.jpg
http://allrecipes.com/recipe/greek-honey-cake/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/00/00/20/2032.jpg,Greek Honey Cake,423,"honey,sugar,walnut,milk,egg,butter,orange zest,cinnamon,flour,salt,lemon juice",12,4.5g,62.3g,1.1g,53g,19.3g,8.4g,196.3mg,5,1505.113735,125,3.587768734,49.67066492,0.877010135,42.25594287,15.38754146,6.697168304,156.506445,0.498602,0.39752637,1411.999393,E,10,Labels_MMCIS/Dessert-37-Greek Honey Cake.jpeg,4.269230769,26,images/good_images/Dessert-37-Greek Honey Cake-good.jpg,images/bad_images/Dessert-37-Greek Honey Cake-bad.jpg
http://allrecipes.com/recipe/gumdrop-gems/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/01/86/63/1866361.jpg,Gumdrop Gems,197,"oat,egg,gumdrops,salt,shortening,vanilla,sugar,soda,flour",24,2.3g,26.4g,0.8g,14.3g,9.4g,2.3g,85.1mg,6,1048.65,44,5.263910742,60.4205407,1.830925476,32.72779288,21.51337434,5.263910742,194.7646975,0.216154,0.494702332,1887.68325,D,11,Labels_MMCIS/Dessert-38-Gumdrop Gems.jpeg,4,1,images/good_images/Dessert-38-Gumdrop Gems-good.jpg,images/bad_images/Dessert-38-Gumdrop Gems-bad.jpg
http://allrecipes.com/recipe/honey-pecan-pumpkin-pie/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/00/91/32/913211.jpg,Honey Pecan Pumpkin Pie,344,"cinnamon,honey,ginger,sugar,pumpkin,cloves,nutmeg,cream,egg,pecan,salt",16,4.3g,32.8g,1.4g,15.7g,23.2g,10g,246.3mg,5,2926.275,183,2.351111908,17.93406293,0.765478296,8.584292317,12.6850689,5.467702113,134.669503,0.625602,0.342060538,787.4908271,C,9,Labels_MMCIS/Dessert-39-Honey Pecan Pumpkin Pie.jpeg,4.25,4,images/good_images/Dessert-39-Honey Pecan Pumpkin Pie-good.jpg,images/bad_images/Dessert-39-Honey Pecan Pumpkin Pie-bad.jpg
http://allrecipes.com/recipe/hot-fruit-compote/detail.aspx,Dessert,http://images.media-allrecipes.com/userphotos/250x250/01/09/79/1097934.jpg,Hot Fruit Compote,197,"sugar,pear,peach,cherry,oat,cinnamon,butter",8,2.4g,41.4g,3.6g,30.9g,3.6g,1.9g,30.9mg,4,1522.1,190,1.26141515,21.75941134,1.892122725,16.24072006,1.892122725,0.998620327,16.24072006,0.078486,0.041251429,433.5061297,B,5,Labels_MMCIS/Dessert-40-Hot Fruit Compote.jpeg,0,0,images/good_images/Dessert-40-Hot Fruit Compote-good.jpg,images/bad_images/Dessert-40-Hot Fruit Compote-bad.jpg
